,Marital_Status,Course,Attendance,Prev_Qua,Prev_Qua_Grade,Nationality,Mother_Qua,Father_Qua,Adm_Grade,Tui_Up_to_Date,Gender,S_Holder,Age_at_Enroll,Cur_U_1st_Sem_Credit,Cur_U_1st_Sem_Appr,Cur_U_1st_Sem_Grade,Cur_U_2nd_Sem_Credit,Cur_U_2nd_Sem_Approved,Cur_U_2nd_Sem_Grade,SAP
3651,1,9670,1,39,110.0,1,19,3,110.0,1,0,0,21,0,5,11.833333333333334,0,4,13.25,0
3652,1,9556,1,1,133.0,1,38,37,124.4,1,0,1,18,0,7,13.3,0,8,15.125,0
3653,1,9085,1,39,140.0,1,1,19,140.0,1,0,0,20,1,6,12.555555555555555,1,5,11.8,0
3654,1,9773,1,1,135.0,1,1,19,129.4,1,0,0,18,0,6,12.833333333333334,0,6,12.166666666666666,0
3655,1,9238,1,39,140.0,1,1,1,141.7,1,0,1,20,3,6,12.833333333333334,2,6,12.833333333333334,0
3656,1,9085,1,1,144.0,1,1,19,132.1,1,0,1,19,0,3,12.666666666666666,0,3,13.0,0
3657,1,9500,1,1,122.0,1,37,3,116.8,1,0,0,20,0,6,13.271428571428572,0,7,14.471428571428572,0
3658,1,9991,0,1,143.0,1,19,37,135.0,1,0,1,20,0,5,12.4,0,5,12.833333333333334,0
3659,1,9085,1,39,150.0,1,38,1,150.0,1,0,0,20,0,2,14.5,0,4,11.25,0
3660,1,9238,1,1,124.0,1,19,1,116.0,1,0,0,19,0,0,0.0,0,0,0.0,1
3661,1,9773,1,1,156.0,1,3,3,155.0,1,0,0,18,0,6,14.285714285714286,0,6,13.25,0
3662,1,9085,1,1,142.0,1,38,38,127.0,1,0,0,18,0,3,12.333333333333334,0,5,12.6,0
3663,1,9500,1,1,142.0,1,38,37,130.8,1,0,1,19,0,6,12.583333333333334,0,7,12.671428571428573,0
3664,1,9500,1,1,126.0,1,12,37,121.8,1,0,0,19,0,6,13.731666666666667,0,7,13.771428571428572,1
3665,1,9003,1,19,133.1,1,37,37,140.0,1,1,0,43,0,6,12.875,0,5,12.142857142857142,0
3666,2,9070,1,1,170.0,1,37,25,148.5,1,1,0,47,8,8,14.625,5,5,13.4,1
3667,1,9147,1,1,130.0,1,34,34,109.8,0,1,0,23,0,0,0.0,0,0,0.0,1
3668,1,9238,1,1,133.0,41,19,19,119.7,1,0,1,19,0,6,12.666666666666666,0,6,12.666666666666666,0
3669,1,9500,1,1,122.0,1,3,3,122.0,1,0,0,20,0,6,12.491666666666667,0,6,12.491666666666667,0
3670,1,171,1,1,138.0,1,1,3,147.5,1,0,1,19,6,12,13.666666666666666,4,11,14.166666666666666,0
3671,1,9085,1,1,163.0,14,37,37,150.8,1,0,0,19,0,6,16.0,0,6,14.5,0
3672,1,9085,1,39,150.0,1,19,37,150.0,1,0,0,19,2,6,14.142857142857142,1,6,13.0,0
3673,1,8014,0,19,133.1,1,19,19,131.5,1,0,1,39,0,6,11.833333333333334,0,4,13.75,0
3674,1,9070,1,1,144.0,1,1,1,127.2,1,0,1,20,0,6,12.666666666666666,0,6,13.0,0
3675,1,9070,1,1,118.0,1,38,19,111.0,1,0,0,21,0,6,12.5,0,6,12.666666666666666,0
3676,1,9238,1,1,101.0,24,37,19,119.9,0,0,0,22,5,9,10.88888888888889,2,4,11.25,0
3677,1,9773,1,1,133.0,1,19,38,133.7,1,0,0,19,0,1,13.0,0,0,0.0,1
3678,1,9670,1,1,133.1,1,1,19,140.0,1,0,0,22,0,6,15.166666666666666,0,6,16.0,0
3679,1,9853,1,1,124.0,1,19,19,113.9,1,0,1,19,0,6,12.666666666666666,0,6,12.0,0
3680,1,171,1,1,127.0,1,37,38,120.7,1,1,0,18,0,0,0.0,0,0,0.0,1
3681,2,9147,1,1,133.1,1,19,19,119.8,1,1,0,26,0,5,12.0,0,5,10.2,0
3682,1,9991,0,1,110.0,1,37,37,121.8,0,1,0,36,0,0,0.0,0,0,0.0,1
3683,1,171,1,1,110.0,1,19,2,117.7,1,1,1,20,0,0,0.0,0,0,0.0,0
3684,2,9147,1,1,160.0,1,37,37,110.0,1,1,0,30,0,2,11.0,0,4,11.5,1
3685,1,9003,1,1,120.0,1,1,1,134.4,1,1,0,24,0,6,15.714285714285714,0,6,15.9,1
3686,1,9147,1,1,133.1,1,34,34,125.3,1,1,0,26,11,11,10.818181818181818,12,11,11.636363636363637,1
3687,1,9147,1,1,132.0,1,19,38,119.1,0,1,0,19,0,1,12.0,0,0,0.0,1
3688,2,9238,1,1,130.0,1,19,38,146.0,1,1,0,34,0,5,12.6,0,4,11.25,0
3689,1,9130,1,1,130.0,1,1,1,130.0,1,1,0,33,0,1,13.0,0,3,14.0,0
3690,1,9147,1,1,129.0,1,19,1,122.0,1,1,0,19,0,5,11.6,0,4,10.75,0
3691,1,9119,1,1,130.0,1,19,1,118.1,0,1,0,26,0,1,10.0,0,1,11.0,1
3692,1,9670,1,1,140.0,1,38,37,105.2,1,1,0,29,0,1,14.0,0,0,0.0,1
3693,1,9119,1,1,131.0,1,19,37,123.3,1,1,1,19,0,5,12.6,0,2,12.5,1
3694,1,171,1,1,129.0,1,1,1,124.8,1,1,0,18,0,0,0.0,0,0,0.0,1
3695,1,9991,0,19,133.1,1,19,37,149.4,0,1,0,29,0,2,11.333333333333334,0,1,12.0,1
3696,1,9254,1,1,112.0,1,37,37,108.5,1,1,0,21,0,6,12.666666666666666,0,5,11.4,0
3697,1,9254,1,1,119.0,1,1,1,125.0,1,1,0,19,0,5,10.8,0,2,10.5,0
3698,1,9500,1,1,133.1,1,38,38,101.0,1,1,0,20,0,5,12.87857142857143,0,7,11.85625,0
3699,1,9085,1,1,123.0,1,3,1,112.9,1,1,0,18,0,0,0.0,0,0,0.0,1
3700,1,9070,1,1,131.0,1,38,37,120.2,1,1,0,18,0,6,12.833333333333334,0,5,11.4,0
3701,1,9147,1,1,120.0,1,34,34,111.6,1,1,1,21,0,5,12.6,0,3,12.833333333333334,0
3702,1,9147,1,1,125.0,1,1,1,134.1,1,1,0,20,0,0,0.0,0,0,0.0,1
3703,1,9119,1,1,133.1,1,37,37,101.6,1,1,1,30,0,0,0.0,0,0,0.0,1
3704,1,9670,1,1,121.0,1,37,38,111.9,1,1,0,19,0,6,14.166666666666666,0,6,14.0,0
3705,1,9147,1,1,148.0,1,1,19,118.4,1,1,0,30,0,5,13.4,0,4,13.25,1
3706,1,9147,1,1,139.0,1,38,1,127.1,1,1,1,22,0,5,11.2,0,4,11.25,0
3707,1,171,1,1,125.0,1,37,37,120.5,1,1,0,22,0,0,0.0,0,0,0.0,0
3708,1,9070,1,1,128.0,1,1,1,136.1,0,1,0,19,0,6,12.666666666666666,0,5,11.8,1
3709,1,9670,1,1,132.0,1,1,19,124.0,1,1,0,21,0,3,12.333333333333334,0,4,11.25,1
3710,1,9085,1,1,137.0,1,38,38,141.6,1,1,0,21,0,4,12.25,0,5,12.0,0
3711,1,171,1,39,160.0,1,19,38,160.0,1,1,1,21,0,0,0.0,0,0,0.0,1
3712,1,9147,1,1,120.0,1,1,19,110.0,1,1,0,27,0,3,10.75,0,3,10.333333333333334,1
3713,1,33,1,1,134.0,1,37,37,100.0,1,1,0,32,0,0,0.0,0,0,0.0,1
3714,1,9670,1,12,133.1,1,37,1,120.0,0,1,0,40,0,0,0.0,0,0,0.0,1
3715,1,9147,1,1,116.0,1,37,1,124.8,1,1,0,20,0,2,14.333333333333334,0,2,12.5,0
3716,1,9130,1,39,140.0,1,4,4,140.0,1,1,0,20,1,2,11.5,1,2,11.5,1
3717,1,171,1,1,140.0,1,37,37,124.3,1,1,0,18,0,0,0.0,0,0,0.0,0
3718,1,9147,1,1,122.0,1,1,38,118.9,1,1,0,21,0,2,10.5,0,0,0.0,1
3719,1,9670,1,1,141.0,1,19,37,130.2,1,1,0,18,0,6,13.5,0,0,0.0,1
3720,1,9003,1,1,120.0,1,1,3,120.0,1,1,0,19,0,1,11.0,0,0,0.0,0
3721,2,9070,1,3,140.0,1,37,37,140.0,0,1,0,30,0,1,10.0,0,0,0.0,1
3722,1,9003,1,12,133.1,1,19,1,130.0,1,1,0,29,0,0,0.0,0,0,0.0,1
3723,1,9119,1,1,137.0,1,1,1,130.4,1,1,0,18,0,1,12.0,0,3,10.666666666666666,1
3724,1,9670,1,1,122.0,1,1,1,116.1,1,1,1,18,0,4,12.25,0,5,12.2,1
3725,1,9003,1,39,130.0,1,1,1,130.0,1,1,0,22,4,5,11.4,2,6,11.666666666666666,1
3726,1,9991,0,1,140.0,1,37,37,124.3,0,1,0,27,0,0,0.0,0,0,0.0,1
3727,1,9670,1,1,125.0,1,38,1,125.0,1,1,0,20,0,4,14.25,0,5,14.0,0
3728,1,8014,0,2,110.0,1,19,38,110.0,1,1,0,42,8,11,14.454545454545457,7,10,14.2,0
3729,1,9003,1,1,133.1,1,38,38,115.0,1,1,0,21,8,12,14.538461538461538,4,12,14.461538461538462,0
3730,1,9500,1,1,132.0,1,1,38,129.6,1,1,0,23,0,6,12.733333333333334,0,7,11.95,0
3731,1,9070,1,1,122.0,1,38,38,128.8,1,1,0,21,4,5,13.2,4,4,13.5,1
3732,1,171,1,1,155.0,1,4,3,144.2,1,1,0,19,0,0,0.0,0,0,0.0,0
3733,2,9238,1,1,120.0,1,37,37,134.0,1,1,1,40,0,6,12.333333333333334,0,4,12.75,1
3734,1,9147,1,1,129.0,1,19,1,112.0,1,1,0,22,5,5,11.2,5,7,11.25,1
3735,1,9500,1,1,144.0,1,38,37,128.8,1,1,0,19,0,6,13.2,0,6,13.2,0
3736,1,9119,1,1,130.0,1,19,37,134.0,1,1,1,24,0,5,11.833333333333334,0,4,14.0,0
3737,1,9254,1,1,133.1,1,3,1,125.0,1,1,0,21,0,5,11.333333333333334,0,2,11.5,0
3738,1,9119,1,1,133.0,1,3,1,123.2,1,1,0,18,0,5,13.6,0,5,14.6,0
3739,1,9119,1,1,131.0,1,37,37,118.4,1,1,0,18,0,0,0.0,0,2,11.5,1
3740,1,9670,1,1,133.1,1,3,1,116.2,1,1,0,24,0,5,12.857142857142858,0,5,13.666666666666666,1
3741,1,9119,1,1,133.1,1,37,19,123.0,1,1,1,28,0,3,14.333333333333334,0,5,12.428571428571429,0
3742,1,9670,1,1,118.0,1,19,38,113.5,1,0,1,19,0,5,13.5,0,6,14.0,0
3743,1,9085,1,40,120.0,1,3,3,125.0,1,0,0,28,0,6,14.428571428571429,0,4,15.6,0
3744,1,9853,1,1,133.1,1,12,1,134.8,1,0,0,18,0,0,0.0,0,0,0.0,1
3745,1,171,1,1,145.0,1,3,1,149.9,0,0,0,19,0,0,0.0,0,0,0.0,0
3746,1,9500,1,1,125.0,1,1,1,119.8,1,0,1,19,0,8,12.82875,0,8,12.82875,0
3747,1,9130,1,1,125.0,1,39,3,125.0,1,0,0,21,0,0,0.0,0,4,13.75,0
3748,1,9500,1,1,148.0,1,1,19,135.1,1,0,0,18,0,0,0.0,0,0,0.0,1
3749,1,9070,1,1,139.0,1,3,19,138.3,1,0,0,19,0,6,14.666666666666666,0,6,13.166666666666666,0
3750,1,9500,1,1,130.0,1,38,38,122.5,1,0,0,19,0,7,13.937142857142858,0,7,13.937142857142858,0
3751,1,9070,1,1,148.0,1,3,1,148.0,1,0,0,20,7,10,14.7,8,12,14.583333333333334,0
3752,1,9773,1,1,130.0,1,1,1,126.2,1,0,0,18,0,6,11.666666666666666,0,5,12.2,0
3753,1,9500,1,6,134.0,1,37,37,129.8,1,0,0,20,0,6,14.85,0,6,14.85,0
3754,1,9085,1,19,133.1,1,19,37,104.0,1,0,0,26,0,1,12.0,0,0,0.0,1
3755,1,9500,1,1,137.0,1,3,1,126.7,1,0,0,18,0,7,13.6875,0,8,15.622222222222222,1
3756,1,8014,0,1,130.0,1,37,37,120.0,1,0,0,58,0,5,12.4,0,5,11.6,0
3757,1,9500,1,1,137.0,1,1,3,124.6,1,0,0,18,0,7,13.398,0,8,13.5425,0
3758,1,9085,1,1,130.0,1,1,1,130.0,1,0,0,20,0,5,11.8,0,4,12.0,0
3759,1,9991,0,1,140.0,1,38,37,127.3,1,0,0,20,0,0,0.0,0,0,0.0,1
3760,1,9147,1,1,150.0,1,37,37,122.0,1,0,0,29,13,13,11.76923076923077,12,14,11.928571428571429,0
3761,1,9238,1,3,130.0,1,1,1,125.1,0,0,0,27,0,0,0.0,0,0,0.0,1
3762,1,9085,1,1,133.1,1,19,38,110.0,1,0,1,21,0,6,13.285714285714286,0,6,13.0,0
3763,1,9238,1,1,134.0,1,1,19,129.8,1,0,1,20,0,6,11.666666666666666,0,6,11.166666666666666,0
3764,1,9238,1,1,125.0,1,19,38,114.9,1,0,1,19,0,6,11.5,0,5,12.2,0
3765,1,9500,1,1,141.0,1,37,38,125.6,1,0,1,22,0,6,13.081666666666669,0,6,13.15,0
3766,1,9070,1,1,138.0,1,38,37,125.1,1,0,1,19,0,6,12.666666666666666,0,6,13.0,0
3767,1,9773,1,1,116.0,1,37,1,115.7,0,0,0,19,0,3,11.333333333333334,0,0,0.0,1
3768,1,9853,1,1,122.0,1,3,3,112.6,1,0,0,23,0,5,13.6,0,5,11.6,0
3769,1,9773,1,1,131.0,1,1,1,127.2,1,0,1,18,0,6,13.166666666666666,0,5,13.2,1
3770,1,9130,1,39,140.0,1,1,19,140.0,1,0,0,19,0,0,0.0,0,0,0.0,1
3771,1,9003,1,39,140.0,1,1,1,140.0,1,0,0,20,0,5,11.666666666666666,0,5,12.6,0
3772,1,9238,1,1,127.0,1,1,38,120.4,1,0,1,19,0,6,13.5,0,6,13.428571428571429,0
3773,1,9085,1,19,133.1,1,37,37,100.0,0,0,1,26,0,0,0.0,0,0,0.0,1
3774,1,9238,1,1,117.0,1,1,19,113.5,1,0,1,18,0,6,13.166666666666666,0,6,14.142857142857142,0
3775,1,9085,1,1,150.0,1,37,37,132.1,1,0,0,29,4,4,12.5,1,2,12.5,1
3776,1,9003,1,39,160.0,1,3,1,160.0,0,0,0,20,0,6,13.375,0,6,13.0,0
3777,1,9070,1,1,128.0,1,19,2,126.3,1,0,0,19,0,6,13.166666666666666,0,6,12.666666666666666,0
3778,1,9085,1,39,160.0,1,1,1,160.0,1,0,0,23,1,4,13.4,1,2,13.5,0
3779,1,9556,1,1,126.0,1,2,3,100.0,1,0,0,25,2,3,13.0,1,3,11.666666666666666,0
3780,1,9500,1,1,135.0,1,3,3,125.8,1,0,0,18,0,7,13.154285714285717,0,7,13.154285714285717,0
3781,1,9070,1,1,139.0,1,1,38,142.2,1,0,1,19,0,6,12.833333333333334,0,6,12.833333333333334,0
3782,1,9853,1,1,125.0,1,1,19,119.4,1,0,0,18,0,7,12.142857142857142,0,7,13.142857142857142,0
3783,1,9500,1,1,106.0,1,1,19,106.4,1,0,1,19,0,5,13.34,0,6,12.385714285714286,0
3784,1,8014,0,40,120.0,1,37,19,120.0,1,0,0,36,6,4,13.0,5,4,13.75,1
3785,1,9003,1,39,150.0,1,1,38,150.0,1,1,1,20,0,3,12.0,0,3,11.666666666666666,0
3786,1,171,1,1,130.0,41,1,1,148.6,1,1,0,20,0,0,0.0,0,0,0.0,1
3787,1,9238,1,1,116.0,1,38,38,108.7,1,1,0,18,0,5,11.0,0,0,0.0,1
3788,1,9003,1,39,130.0,1,3,1,130.0,1,1,0,19,0,5,11.5,0,6,11.333333333333334,0
3789,1,9238,1,1,140.0,1,1,44,124.6,0,1,0,20,3,3,13.333333333333334,2,2,12.5,1
3790,1,9500,1,1,134.0,1,19,19,131.0,1,1,0,18,0,7,14.594444444444443,0,8,13.472,0
3791,1,9130,1,39,130.0,1,3,1,130.0,1,1,0,20,2,4,11.0,1,3,10.666666666666666,1
3792,1,9119,1,1,122.0,1,19,1,116.1,0,1,0,24,0,0,0.0,0,0,0.0,1
3793,1,9773,1,1,128.0,1,19,38,125.6,1,1,0,19,0,0,0.0,0,0,0.0,1
3794,1,9119,1,1,130.0,1,19,19,121.3,1,1,0,18,0,1,12.0,0,2,12.0,1
3795,1,9119,1,1,113.0,1,4,38,107.4,1,1,0,18,0,5,14.0,0,5,13.2,0
3796,1,9254,1,1,126.0,1,1,19,116.9,1,1,0,18,0,6,13.571428571428571,0,5,11.8,0
3797,1,9670,1,1,135.0,1,3,19,123.5,1,1,0,22,0,0,0.0,0,0,0.0,1
3798,1,9670,1,1,141.0,1,19,38,130.5,1,1,0,19,0,6,14.25,0,6,13.857142857142858,0
3799,2,9085,1,12,133.1,1,1,39,140.0,0,0,0,32,0,0,0.0,0,0,0.0,1
3800,1,9853,1,1,133.1,1,34,19,117.1,1,0,1,21,0,0,0.0,0,0,0.0,1
3801,1,9500,1,1,144.0,1,37,37,127.5,1,0,1,19,0,7,13.542857142857144,0,7,13.542857142857144,0
3802,2,8014,0,1,140.0,1,38,37,126.0,1,0,1,39,3,9,13.11111111111111,2,7,11.714285714285714,0
3803,1,8014,0,10,100.0,1,34,34,113.0,1,0,0,30,3,9,12.666666666666666,2,7,12.142857142857142,0
3804,1,9147,1,1,135.0,1,1,19,130.1,1,0,0,18,0,4,10.75,0,2,10.0,1
3805,2,9991,0,1,130.0,1,37,37,110.0,1,0,0,38,4,4,10.75,2,2,10.0,1
3806,1,9070,1,1,147.0,1,34,37,135.8,1,0,0,20,0,6,13.666666666666666,0,6,13.333333333333334,0
3807,1,8014,0,19,149.0,1,34,34,126.3,1,0,0,55,0,6,13.833333333333334,1,6,12.833333333333334,0
3808,2,9070,1,2,130.0,1,34,34,130.0,1,0,0,53,15,17,13.176470588235292,13,16,13.0,1
3809,2,8014,0,1,120.0,1,34,34,104.0,1,0,0,54,0,4,12.75,0,5,12.6,1
3810,1,9500,1,1,125.0,1,37,37,123.6,1,0,1,18,0,5,12.86,0,5,12.86,0
3811,1,8014,0,1,133.1,1,37,37,121.0,0,0,0,44,2,4,12.0,2,4,12.0,1
3812,1,9238,1,1,149.0,1,37,37,130.5,1,0,0,28,8,9,11.666666666666666,8,9,12.555555555555555,0
3813,1,8014,0,43,180.0,1,19,19,180.0,1,0,0,37,12,14,16.5,8,11,16.90909090909091,0
3814,1,9238,1,1,110.0,1,14,14,112.5,1,0,0,20,8,9,12.333333333333334,3,7,11.77777777777778,0
3815,1,9500,1,1,131.0,1,19,3,126.1,1,0,0,18,0,7,12.59125,0,7,12.820000000000002,0
3816,1,9238,1,1,117.0,1,19,19,111.8,1,1,0,19,0,4,11.5,0,3,11.0,1
3817,1,9003,1,1,120.0,1,38,37,131.4,1,1,1,23,17,18,11.894736842105264,12,13,12.923076923076923,0
3818,1,9238,1,1,160.0,1,19,37,144.3,1,1,0,22,0,0,0.0,0,0,0.0,1
3819,1,9254,1,1,100.0,1,3,19,115.0,0,1,0,24,0,0,0.0,0,0,0.0,1
3820,1,9003,1,39,140.0,1,4,4,120.0,1,1,0,22,0,5,13.0,0,2,11.5,0
3821,1,9003,1,1,160.0,1,1,38,168.6,1,1,0,26,0,0,0.0,0,0,0.0,1
3822,1,9773,1,1,141.0,1,37,37,127.7,1,1,0,18,0,6,15.166666666666666,0,6,14.833333333333334,0
3823,1,9130,1,39,130.0,1,38,19,150.0,1,1,0,24,2,4,11.75,1,2,13.5,1
3824,1,9119,1,1,142.0,1,1,38,129.8,1,1,0,18,0,0,0.0,0,1,15.0,0
3825,1,171,1,1,130.0,1,1,38,135.6,1,1,0,26,0,0,0.0,0,0,0.0,1
3826,1,9254,1,19,133.1,1,37,37,100.0,1,1,0,27,0,3,11.333333333333334,0,3,14.75,1
3827,1,9003,1,39,140.0,1,37,37,140.0,1,1,1,20,0,5,12.6,0,5,13.2,0
3828,1,9119,1,1,129.0,1,12,1,124.1,1,1,0,19,0,0,0.0,0,1,14.0,1
3829,1,9085,1,1,148.0,1,38,38,131.6,1,1,1,18,0,6,15.5,0,4,15.5,1
3830,1,9500,1,1,143.0,1,1,1,129.0,1,1,0,18,0,7,12.365714285714288,0,7,12.365714285714288,0
3831,1,9670,1,1,128.0,1,37,37,135.7,1,1,0,19,0,5,13.2,0,5,13.25,0
3832,1,9070,1,1,100.0,1,37,37,108.0,1,1,0,34,7,7,11.428571428571429,4,7,11.857142857142858,0
3833,1,9238,1,1,116.0,1,38,19,110.8,1,1,0,19,0,0,0.0,0,0,0.0,1
3834,1,9773,1,1,128.0,1,1,19,124.5,1,1,1,19,0,4,14.0,0,6,12.333333333333334,0
3835,2,9003,1,1,120.0,1,2,2,100.0,1,1,0,30,3,3,12.0,5,5,11.8,1
3836,1,9773,1,1,121.0,1,1,3,123.8,0,1,0,22,0,0,0.0,0,3,12.0,1
3837,1,9147,1,1,137.0,1,3,38,131.4,0,1,0,19,0,4,10.0,0,3,11.333333333333334,1
3838,1,9147,1,1,115.0,1,38,1,118.5,1,1,0,21,0,1,10.0,0,1,10.0,1
3839,1,171,1,1,129.0,1,37,37,122.0,0,1,0,22,0,0,0.0,0,0,0.0,1
3840,1,9254,1,1,125.0,1,37,37,122.9,1,1,1,19,0,6,11.166666666666666,0,3,11.666666666666666,0
3841,1,9238,1,1,125.0,1,19,38,118.7,1,1,0,20,0,4,11.75,0,3,11.333333333333334,0
3842,1,9003,1,19,133.1,1,3,1,100.0,1,1,0,35,0,3,11.75,0,0,0.0,1
3843,1,9147,1,1,131.0,1,37,37,135.9,1,1,0,20,0,1,10.0,0,1,11.0,1
3844,1,9130,1,1,133.1,1,6,11,138.4,1,1,0,21,0,3,14.0,0,5,12.8,0
3845,1,9085,1,12,133.1,1,34,34,128.2,0,1,0,27,0,0,0.0,0,0,0.0,1
3846,1,9773,1,1,114.0,1,37,38,107.4,0,1,0,26,0,3,12.0,0,0,0.0,1
3847,1,9773,1,1,127.0,1,1,33,129.8,0,1,0,20,0,0,0.0,0,0,0.0,1
3848,1,9003,1,1,130.0,1,37,37,100.0,0,1,0,28,4,8,11.88888888888889,2,5,11.6,1
3849,1,9773,1,1,121.0,1,19,38,113.0,1,1,0,19,0,6,13.833333333333334,0,6,13.666666666666666,0
3850,1,9991,0,1,120.0,1,37,19,107.0,0,1,0,47,0,0,0.0,0,0,0.0,1
3851,2,9773,1,12,120.0,1,37,37,130.0,0,1,0,55,0,5,11.4,0,5,12.4,1
3852,1,9003,1,1,120.0,1,37,37,120.0,1,1,0,39,0,0,0.0,1,2,11.0,1
3853,2,9003,1,1,120.0,1,37,37,120.5,1,1,0,35,14,14,10.642857142857142,12,12,10.666666666666666,1
3854,1,9238,1,1,133.1,1,37,29,120.5,0,1,0,32,0,2,11.0,0,0,0.0,1
3855,1,9773,1,1,124.0,1,3,12,137.0,1,1,0,20,0,6,16.833333333333332,0,6,16.666666666666668,0
3856,1,9254,1,1,150.0,1,37,37,115.0,1,1,0,36,0,6,13.571428571428571,0,5,13.2,0
3857,1,9991,0,19,133.1,1,38,19,142.7,1,1,1,34,0,5,14.714285714285714,0,5,14.375,0
3858,1,9670,1,1,116.0,1,38,19,116.7,1,1,0,21,0,0,0.0,0,0,0.0,1
3859,1,9991,0,1,133.1,1,37,19,136.1,1,1,1,42,0,1,10.0,0,1,11.0,1
3860,1,9003,1,19,133.1,1,37,19,134.3,1,1,0,25,0,1,11.0,0,4,11.75,1
3861,1,9773,1,1,167.0,1,38,38,153.0,1,1,1,18,0,1,11.0,0,0,0.0,1
3862,1,9773,1,1,140.0,1,19,38,132.0,1,1,1,18,0,5,12.0,0,6,12.833333333333334,0
3863,1,9238,1,1,124.0,1,38,19,129.6,1,1,0,19,0,6,11.125,0,6,11.857142857142858,0
3864,1,9085,1,1,110.0,1,3,19,105.0,0,1,0,34,2,3,11.333333333333334,0,2,11.5,1
3865,1,9773,1,1,150.0,1,1,1,130.8,1,1,0,20,0,2,12.0,0,0,0.0,1
3866,1,9500,1,1,123.0,1,37,37,119.7,1,1,0,20,0,0,0.0,0,0,0.0,1
3867,1,9500,1,1,152.0,1,19,19,132.5,1,1,0,21,0,7,14.54,0,7,14.54,0
3868,1,9003,1,39,130.0,1,1,19,130.0,1,1,0,19,0,6,12.166666666666666,0,4,13.0,0
3869,1,9085,1,1,133.1,1,1,1,120.0,0,1,0,31,0,4,13.5,0,3,11.666666666666666,1
3870,1,9670,1,1,133.1,1,1,37,150.0,1,1,0,21,0,6,14.75,0,5,14.333333333333334,0
3871,1,9147,1,1,124.0,1,38,38,115.6,1,1,1,20,0,5,12.375,0,5,11.666666666666666,0
3872,1,9500,1,6,119.1,1,1,19,119.1,1,1,0,22,0,6,12.733333333333334,0,6,12.733333333333334,0
3873,1,9070,1,1,128.0,1,19,19,123.5,0,1,0,19,0,4,12.5,0,0,0.0,1
3874,1,9130,1,1,133.1,1,1,1,120.0,0,1,0,41,0,0,0.0,0,0,0.0,1
3875,1,9500,1,19,133.1,1,34,34,110.0,1,1,0,27,0,0,0.0,0,0,0.0,1
3876,1,9500,1,1,145.0,1,1,1,131.4,1,0,0,19,0,7,13.44285714285714,0,7,13.771428571428572,1
3877,1,9500,1,1,141.0,24,1,1,126.8,1,0,1,20,0,8,14.2,0,8,14.2,0
3878,1,9500,1,6,118.9,1,38,37,118.9,1,0,1,19,0,6,13.55,0,6,13.55,0
3879,2,9991,0,1,160.0,1,37,37,160.0,1,0,0,35,0,5,11.6,0,5,11.166666666666666,0
3880,1,9773,1,1,111.0,1,19,12,115.9,1,0,0,22,0,6,13.571428571428571,0,6,15.285714285714286,0
3881,1,9254,1,1,111.0,1,1,19,109.3,1,0,1,20,0,6,13.833333333333334,0,6,15.0,0
3882,1,9670,1,1,123.0,1,37,38,113.9,0,0,0,18,0,4,11.25,0,4,10.857142857142858,1
3883,1,9238,1,1,133.0,1,37,37,121.8,1,0,1,18,0,5,10.2,0,4,11.25,0
3884,1,9500,1,3,140.0,1,1,37,140.0,1,0,0,30,0,7,15.675714285714283,0,7,15.675714285714283,0
3885,1,9238,1,1,122.0,1,38,38,114.7,1,0,1,18,0,6,10.833333333333334,0,6,12.0,0
3886,1,9254,1,1,128.0,1,19,19,120.0,1,0,1,20,0,6,14.5,0,5,15.0,0
3887,1,9238,1,1,108.0,1,19,38,107.3,1,0,1,19,0,4,10.4,0,4,10.75,0
3888,1,9085,1,1,139.0,1,38,38,136.2,1,0,0,19,0,5,13.0,0,5,13.333333333333334,0
3889,1,9556,1,1,130.0,1,1,38,119.5,1,0,1,21,0,7,12.242857142857144,0,8,14.125,0
3890,1,9853,1,1,133.1,1,1,19,106.0,1,0,0,21,0,7,13.0,0,6,12.5,0
3891,1,9670,1,1,130.0,1,1,1,124.1,1,0,0,18,0,6,14.166666666666666,0,6,13.428571428571429,0
3892,1,9147,1,1,143.0,1,1,1,133.2,1,0,1,18,0,4,14.25,0,4,12.5,0
3893,2,9085,1,1,110.0,1,37,37,110.0,0,0,0,35,0,1,12.0,0,2,10.5,1
3894,1,9500,1,1,120.0,41,1,1,114.8,1,0,0,21,0,4,13.25,0,5,13.82,0
3895,1,9500,1,1,140.0,1,38,37,130.0,1,1,1,18,0,6,13.183333333333332,0,6,13.183333333333332,0
3896,1,9070,1,1,125.0,1,19,1,122.6,1,1,0,22,0,1,11.0,0,0,0.0,0
3897,1,9500,1,1,134.0,1,38,1,133.5,1,1,1,20,0,7,11.9725,0,8,12.65125,0
3898,2,9254,1,1,130.0,1,37,37,120.0,1,0,0,34,0,5,12.4,0,5,12.8,0
3899,2,9147,1,3,120.0,1,37,37,120.0,1,0,0,33,3,5,12.6,2,5,11.25,0
3900,1,9500,1,1,142.0,1,37,38,137.3,1,0,1,22,0,6,13.9,0,6,13.9,0
3901,1,9254,1,1,127.0,1,37,37,123.5,1,0,1,20,0,4,11.5,0,3,11.0,0
3902,2,9147,1,1,140.0,1,37,37,131.8,1,0,0,35,0,4,14.2,0,4,11.857142857142858,0
