Marital_Status,Course,Attendance,Prev_Qua,Prev_Qua_Grade,Region,Mother_Qua,Father_Qua,Adm_Grade,Tui_Up_to_Date,Gender,S_Holder,Age_at_Enroll,Cur_U_1st_Sem_Credit,Cur_U_1st_Sem_Grade,Cur_U_2nd_Sem_Credit,Cur_U_2nd_Sem_Grade,SAP
unmarried,law,present,OND,130.0,south west,SSCE,BSC,130.0,yes,male,no,19,0,12.166666666666666,0,13.0,graduate
unmarried,economics,present,Diploma,133.1,south west,SSCE,SSCE,120.0,no,male,no,31,0,13.5,0,11.666666666666666,droupout
unmarried,agronomy,present,Diploma,133.1,south west,SSCE,others,150.0,yes,male,no,21,0,14.75,0,14.333333333333334,graduate
unmarried,social service,present,Diploma,124.0,south west,others,others,115.6,yes,male,yes,20,0,12.375,0,11.666666666666666,graduate
unmarried,management,present,Diploma,119.1,south west,SSCE,BSC,119.1,yes,male,no,22,0,12.733333333333334,0,12.733333333333334,graduate
unmarried,nursing,present,Diploma,128.0,south west,BSC,BSC,123.5,no,male,no,19,0,12.5,0,0.0,droupout
unmarried,biology,present,Diploma,133.1,south west,SSCE,SSCE,120.0,no,male,no,41,0,0.0,0,0.0,droupout
unmarried,management,present,HND,133.1,south west,PHD,PHD,110.0,yes,male,no,27,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,145.0,south west,SSCE,SSCE,131.4,yes,female,no,19,0,13.44285714285714,0,13.771428571428572,droupout
unmarried,management,present,Diploma,141.0,south east,SSCE,SSCE,126.8,yes,female,yes,20,0,14.2,0,14.2,graduate
unmarried,management,present,Diploma,118.9,south west,others,others,118.9,yes,female,yes,19,0,13.55,0,13.55,graduate
married,design,absent,Diploma,160.0,south west,others,others,160.0,yes,female,no,35,0,11.6,0,11.166666666666666,graduate
unmarried,accounting,present,Diploma,111.0,south west,BSC,HND,115.9,yes,female,no,22,0,13.571428571428571,0,15.285714285714286,graduate
unmarried,education,present,Diploma,111.0,south west,SSCE,BSC,109.3,yes,female,yes,20,0,13.833333333333334,0,15.0,graduate
unmarried,agronomy,present,Diploma,123.0,south west,others,others,113.9,no,female,no,18,0,11.25,0,10.857142857142858,droupout
unmarried,information technology,present,Diploma,133.0,south west,others,others,121.8,yes,female,yes,18,0,10.2,0,11.25,graduate
unmarried,management,present,Diploma,140.0,south west,SSCE,others,140.0,yes,female,no,30,0,15.675714285714283,0,15.675714285714283,graduate
unmarried,information technology,present,Diploma,122.0,south west,others,others,114.7,yes,female,yes,18,0,10.833333333333334,0,12.0,graduate
unmarried,education,present,Diploma,128.0,south west,BSC,BSC,120.0,yes,female,yes,20,0,14.5,0,15.0,graduate
unmarried,information technology,present,Diploma,108.0,south west,BSC,others,107.3,yes,female,yes,19,0,10.4,0,10.75,graduate
unmarried,economics,present,Diploma,139.0,south west,others,others,136.2,yes,female,no,19,0,13.0,0,13.333333333333334,graduate
unmarried,philosophy,present,Diploma,130.0,south west,SSCE,others,119.5,yes,female,yes,21,0,12.242857142857144,0,14.125,graduate
unmarried,business,present,Diploma,133.1,south west,SSCE,BSC,106.0,yes,female,no,21,0,13.0,0,12.5,graduate
unmarried,agronomy,present,Diploma,130.0,south west,SSCE,SSCE,124.1,yes,female,no,18,0,14.166666666666666,0,13.428571428571429,graduate
unmarried,social service,present,Diploma,143.0,south west,SSCE,SSCE,133.2,yes,female,yes,18,0,14.25,0,12.5,graduate
married,economics,present,Diploma,110.0,south west,others,others,110.0,no,female,no,35,0,12.0,0,10.5,droupout
unmarried,management,present,Diploma,120.0,south south,SSCE,SSCE,114.8,yes,female,no,21,0,13.25,0,13.82,graduate
unmarried,management,present,Diploma,140.0,south west,others,others,130.0,yes,male,yes,18,0,13.183333333333332,0,13.183333333333332,graduate
unmarried,nursing,present,Diploma,125.0,south west,BSC,SSCE,122.6,yes,male,no,22,0,11.0,0,0.0,graduate
unmarried,management,present,Diploma,134.0,south west,others,SSCE,133.5,yes,male,yes,20,0,11.9725,0,12.65125,graduate
married,education,present,Diploma,130.0,south west,others,others,120.0,yes,female,no,34,0,12.4,0,12.8,graduate
married,social service,present,Diploma,120.0,south west,others,others,120.0,yes,female,no,33,3,12.6,2,11.25,graduate
unmarried,management,present,Diploma,142.0,south west,others,others,137.3,yes,female,yes,22,0,13.9,0,13.9,graduate
unmarried,education,present,Diploma,127.0,south west,others,others,123.5,yes,female,yes,20,0,11.5,0,11.0,graduate
married,social service,present,Diploma,140.0,south west,others,others,131.8,yes,female,no,35,0,14.2,0,11.857142857142858,graduate
married,social service,present,Diploma,140.0,south west,others,others,130.0,no,female,no,39,0,10.666666666666666,0,10.666666666666666,droupout
unmarried,management,present,Diploma,142.0,south west,others,others,128.0,no,female,no,19,0,0.0,0,0.0,droupout
married,education,present,Diploma,120.0,south west,others,others,95.0,yes,female,yes,36,0,11.0,0,11.333333333333334,graduate
unmarried,management,present,Diploma,124.0,south west,others,others,116.0,yes,female,yes,21,0,13.957142857142856,0,13.957142857142856,graduate
unmarried,information technology,present,Diploma,157.0,south west,SSCE,others,136.7,yes,female,no,22,0,12.5,0,13.666666666666666,graduate
married,information technology,present,Diploma,126.6,south west,others,others,107.5,yes,female,yes,42,0,13.333333333333334,0,15.285714285714286,graduate
unmarried,finance,present,Diploma,110.0,south west,others,others,108.4,yes,female,no,34,0,0.0,0,0.0,droupout
unmarried,accounting,present,Diploma,144.0,south west,BSC,BSC,130.7,yes,female,no,20,0,11.666666666666666,0,11.6,graduate
married,journalism,absent,OND,160.0,south west,others,BSC,155.9,yes,female,no,33,3,15.714285714285714,2,15.5,graduate
unmarried,education,present,Diploma,105.0,south west,SSCE,BSC,106.1,yes,female,no,20,0,11.0,0,11.4,graduate
unmarried,agronomy,present,Diploma,130.0,south west,MSC,PHD,128.6,yes,female,no,19,0,12.25,0,12.75,graduate
married,design,absent,Diploma,140.0,south west,others,BSC,140.0,yes,female,no,34,4,12.2,3,12.22222222222222,droupout
unmarried,social service,present,Diploma,138.0,south west,others,others,145.0,yes,female,no,18,0,13.0,0,14.0,graduate
unmarried,journalism,absent,Diploma,120.0,south west,others,others,113.0,yes,female,yes,24,0,12.0,0,13.0,graduate
unmarried,business,present,Diploma,135.0,south west,BSC,HND,137.1,yes,female,no,18,0,13.333333333333334,0,12.333333333333334,graduate
unmarried,agronomy,present,Diploma,119.0,south west,others,others,119.7,yes,female,no,20,0,13.0,0,13.0,graduate
unmarried,management,present,Diploma,121.0,south west,SSCE,SSCE,120.5,yes,female,no,21,0,12.91,0,12.91,graduate
unmarried,information technology,present,Diploma,126.0,south west,others,SSCE,125.7,yes,female,yes,19,0,11.0,0,11.0,graduate
unmarried,management,present,Diploma,132.0,south west,others,BSC,125.5,yes,female,yes,19,0,13.579999999999998,0,12.93625,graduate
unmarried,information technology,present,Diploma,128.0,south west,BSC,BSC,124.5,yes,female,yes,18,0,12.4,0,12.5,graduate
married,journalism,absent,Diploma,160.0,south west,others,others,126.0,yes,female,yes,38,4,12.88888888888889,2,13.0,graduate
unmarried,chemistry,present,Diploma,125.0,south west,BSC,BSC,136.2,yes,male,no,21,6,11.545454545454543,4,11.7,graduate
unmarried,social service,present,Diploma,127.0,south east,SSCE,SSCE,124.2,yes,male,no,23,0,10.0,0,0.0,graduate
unmarried,management,present,Diploma,147.0,south west,BSC,SSCE,138.5,yes,female,no,19,0,14.34125,0,14.34125,graduate
unmarried,accounting,present,Diploma,130.0,south west,others,others,122.3,no,female,no,18,0,14.142857142857142,0,12.0,droupout
unmarried,chemistry,present,Diploma,134.0,south west,BSC,others,126.0,yes,female,yes,18,0,0.0,0,0.0,graduate
unmarried,law,present,Diploma,140.0,south west,BSC,BSC,135.4,yes,female,no,24,0,11.8,0,11.25,graduate
unmarried,accounting,present,Diploma,151.0,south west,SSCE,SSCE,146.5,yes,female,yes,18,0,13.333333333333334,0,14.166666666666666,graduate
unmarried,biology,present,Diploma,132.0,south west,SSCE,SSCE,121.9,yes,female,no,18,0,14.5,0,12.857142857142858,graduate
unmarried,design,absent,OND,130.0,south west,BSC,BSC,130.0,yes,female,no,26,5,12.666666666666666,5,13.4,graduate
unmarried,social service,present,Diploma,126.0,south west,BSC,BSC,115.2,yes,female,no,19,0,10.0,0,10.0,graduate
unmarried,agronomy,present,Diploma,119.0,south west,others,others,115.2,yes,female,yes,19,0,0.0,0,0.0,droupout
unmarried,education,present,Diploma,123.0,south west,others,others,125.1,yes,female,no,19,0,11.0,0,12.5,graduate
unmarried,biology,present,Diploma,106.0,south west,others,others,108.0,yes,female,no,20,0,12.0,0,11.0,droupout
unmarried,education,present,Diploma,121.0,south west,BSC,BSC,125.9,yes,female,no,22,0,10.0,0,13.5,graduate
unmarried,management,present,Diploma,138.0,south west,BSC,SSCE,128.0,yes,female,no,19,0,14.20857142857143,0,15.127777777777778,graduate
unmarried,management,present,Diploma,118.0,south west,SSCE,SSCE,113.5,yes,female,no,20,0,14.30714285714286,0,15.0125,graduate
married,social service,present,Diploma,120.0,south west,others,others,124.6,yes,female,no,36,0,11.0,0,13.375,graduate
unmarried,business,present,HND,133.1,south west,BSC,SSCE,116.0,yes,female,no,29,0,0.0,0,0.0,droupout
unmarried,information technology,present,Diploma,141.0,south west,SSCE,SSCE,124.9,yes,female,no,19,0,12.0,0,11.0,graduate
married,social service,present,Diploma,180.0,south west,SSCE,SSCE,140.5,no,female,no,24,0,0.0,0,0.0,droupout
married,law,present,Diploma,180.0,south west,SSCE,SSCE,179.6,no,female,no,27,0,0.0,0,0.0,droupout
unmarried,accounting,present,Diploma,115.0,south west,others,others,116.1,yes,female,yes,18,0,13.857142857142858,0,14.285714285714286,graduate
unmarried,chemistry,present,Diploma,142.0,south west,SSCE,SSCE,139.4,yes,female,yes,18,0,0.0,0,0.0,graduate
unmarried,philosophy,present,Diploma,135.0,south west,others,others,129.0,yes,female,no,21,0,0.0,0,0.0,droupout
married,agronomy,present,Diploma,150.0,south west,others,BSC,135.6,yes,female,yes,43,0,11.0,0,13.0,graduate
unmarried,social service,present,Diploma,153.0,south west,SSCE,BSC,147.8,yes,female,yes,18,0,13.2,0,14.4,graduate
unmarried,economics,present,Diploma,153.0,south west,others,others,138.0,yes,female,yes,21,0,13.5,0,15.333333333333334,droupout
unmarried,social service,present,Diploma,150.0,south west,SSCE,MSC,150.0,yes,female,no,26,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,144.0,south west,SSCE,BSC,130.8,yes,female,yes,19,0,14.214285714285714,0,14.214285714285714,graduate
unmarried,economics,present,Diploma,130.0,south west,others,HND,122.6,yes,female,no,18,0,13.0,0,12.4,graduate
unmarried,accounting,present,Diploma,125.0,south west,SSCE,SSCE,119.1,yes,female,no,22,0,12.0,0,10.0,droupout
unmarried,management,present,HND,133.1,south west,SSCE,BSC,111.8,yes,female,no,27,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,133.0,south west,others,BSC,125.0,yes,female,no,18,0,12.8,0,12.6,graduate
unmarried,economics,present,Diploma,140.0,south west,others,others,129.9,yes,female,no,19,0,13.6,0,12.2,graduate
unmarried,management,present,Diploma,133.0,south west,BSC,BSC,131.1,yes,female,no,18,0,13.971428571428572,0,15.75,graduate
unmarried,economics,present,Diploma,154.0,south west,others,others,141.4,yes,female,yes,19,0,15.0,0,14.857142857142858,graduate
unmarried,economics,present,Diploma,133.1,south west,others,others,120.0,no,female,no,32,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,168.0,south west,others,SSCE,133.4,yes,female,no,23,20,15.07777777777778,14,15.023529411764704,graduate
unmarried,management,present,Diploma,132.0,south west,others,others,127.3,yes,female,no,20,0,13.383333333333333,0,13.383333333333333,graduate
unmarried,chemistry,present,Diploma,133.1,south west,BSC,others,131.8,yes,female,no,20,6,13.25,4,13.090909090909092,graduate
unmarried,information technology,present,Diploma,120.0,south west,BSC,BSC,114.8,no,female,no,19,0,11.714285714285714,0,10.666666666666666,droupout
unmarried,management,present,Diploma,150.0,south west,BSC,BSC,132.8,yes,female,yes,18,0,13.01125,0,13.01125,graduate
unmarried,law,present,OND,140.0,south west,BSC,BSC,140.0,yes,female,no,21,0,10.666666666666666,0,12.0,droupout
unmarried,management,present,Diploma,103.0,south west,SSCE,BSC,108.3,yes,female,yes,20,0,0.0,0,0.0,graduate
unmarried,economics,present,OND,150.0,south west,SSCE,BSC,150.0,yes,female,no,22,1,13.0,1,12.666666666666666,graduate
unmarried,design,absent,OND,160.0,south west,others,others,160.0,yes,female,no,26,0,12.0,0,11.4,graduate
unmarried,nursing,present,Diploma,131.0,south west,others,others,131.7,yes,female,no,20,0,12.166666666666666,0,13.8,graduate
unmarried,management,present,Diploma,114.0,south west,BSC,others,112.6,yes,female,no,19,0,11.85,0,13.65,graduate
unmarried,design,absent,Diploma,120.0,south west,others,others,111.1,yes,female,no,31,0,11.0,0,11.2,graduate
unmarried,management,present,Diploma,140.0,south west,SSCE,BSC,127.5,yes,female,yes,20,0,12.327777777777778,0,11.736,graduate
unmarried,economics,present,Diploma,130.0,south west,BSC,others,120.2,yes,female,no,20,0,12.0,0,13.428571428571429,graduate
unmarried,management,present,Diploma,121.0,south west,others,others,118.9,yes,female,no,21,0,14.428571428571429,0,14.511111111111113,graduate
unmarried,management,present,Diploma,130.0,south west,BSC,BSC,119.9,yes,female,no,18,0,13.78,0,12.6125,graduate
unmarried,management,present,Diploma,141.0,south west,others,SSCE,127.3,yes,female,yes,19,0,13.8,0,13.8,graduate
unmarried,business,present,Diploma,131.0,south west,BSC,BSC,127.9,yes,female,yes,18,0,14.857142857142858,0,15.142857142857142,graduate
married,accounting,present,OND,133.1,south west,BSC,BSC,133.0,yes,female,no,40,0,13.0,0,12.6,graduate
unmarried,information technology,present,Diploma,117.0,south west,SSCE,others,114.6,yes,female,yes,18,0,12.142857142857142,0,13.333333333333334,graduate
unmarried,economics,present,Diploma,151.0,south west,others,SSCE,144.5,yes,female,no,18,0,15.666666666666666,0,14.833333333333334,graduate
unmarried,management,present,Diploma,131.0,south west,SSCE,BSC,125.4,yes,female,no,19,0,12.5,0,12.166666666666666,graduate
unmarried,information technology,present,Diploma,145.0,south west,others,others,145.0,yes,female,yes,19,0,12.833333333333334,0,13.166666666666666,graduate
unmarried,law,present,Diploma,135.0,south west,others,others,138.1,no,female,no,28,0,0.0,0,0.0,droupout
unmarried,nursing,present,Diploma,119.0,south west,others,others,124.6,yes,female,no,20,0,12.5,0,12.666666666666666,graduate
unmarried,accounting,present,Diploma,122.0,south west,others,others,130.8,yes,female,no,18,0,11.25,0,13.0,graduate
unmarried,management,present,Diploma,155.0,south west,SSCE,SSCE,140.5,yes,female,no,18,0,15.25,0,15.25,graduate
unmarried,economics,present,Diploma,123.0,south west,BSC,others,124.1,yes,female,yes,20,0,14.0,0,12.0,graduate
unmarried,information technology,present,Diploma,130.0,south west,others,BSC,118.4,yes,female,no,28,15,12.076923076923077,13,12.090909090909092,graduate
unmarried,business,present,Diploma,133.1,south south,others,SSCE,128.2,yes,female,no,23,11,14.625,6,14.88888888888889,graduate
unmarried,business,present,Diploma,114.0,south west,BSC,others,109.5,yes,female,no,19,0,10.5,0,10.5,droupout
unmarried,information technology,present,Diploma,137.0,south west,others,BSC,131.1,yes,female,yes,18,0,12.833333333333334,0,12.166666666666666,graduate
unmarried,accounting,present,Diploma,161.0,south east,others,others,137.9,no,female,yes,20,0,12.5,0,11.8,graduate
unmarried,chemistry,present,Diploma,133.1,south west,SSCE,SSCE,128.2,yes,female,no,20,5,11.23076923076923,3,12.77777777777778,graduate
married,design,absent,Diploma,133.1,south west,others,others,126.5,yes,female,no,27,0,10.5,0,0.0,droupout
unmarried,business,present,Diploma,128.0,south west,SSCE,SSCE,120.0,yes,female,no,18,0,12.0,0,12.0,droupout
married,philosophy,present,HND,133.1,south west,BSC,BSC,123.0,yes,female,yes,37,0,10.985714285714286,0,12.3,graduate
married,management,present,OND,130.0,south west,BSC,BSC,130.0,no,female,no,42,2,12.62,3,14.166666666666666,droupout
unmarried,management,present,Diploma,147.0,south west,SSCE,others,141.1,yes,female,no,20,0,13.0,0,14.2125,droupout
married,finance,present,Diploma,140.0,south west,PHD,PHD,140.0,no,male,no,34,0,0.0,0,0.0,droupout
unmarried,finance,present,Diploma,140.0,south west,SSCE,SSCE,133.6,yes,male,no,22,0,0.0,0,0.0,droupout
married,education,present,HND,133.1,south west,BSC,BSC,123.5,yes,male,no,39,0,13.5,0,13.333333333333334,graduate
unmarried,management,present,Diploma,141.0,south west,others,others,136.3,yes,male,yes,18,0,13.516666666666666,0,13.516666666666666,graduate
unmarried,nursing,present,Diploma,128.0,south west,others,others,123.5,yes,male,yes,21,0,13.166666666666666,0,13.285714285714286,graduate
married,economics,present,Diploma,150.0,south west,others,others,112.0,yes,male,no,34,0,0.0,0,0.0,droupout
unmarried,law,present,OND,160.0,south west,others,others,160.0,yes,male,yes,22,0,13.125,0,13.0,graduate
unmarried,law,present,Diploma,133.1,south west,SSCE,others,110.0,yes,male,no,31,0,14.4,0,0.0,droupout
unmarried,business,present,Diploma,128.0,south west,others,others,116.8,no,male,no,19,0,12.0,0,0.0,droupout
unmarried,education,present,Diploma,114.0,south west,others,SSCE,109.5,yes,male,no,19,0,0.0,0,0.0,droupout
unmarried,philosophy,present,HND,133.1,south west,others,others,100.0,yes,male,no,31,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,126.0,south west,BSC,others,117.3,yes,female,no,19,0,10.8,0,10.5,graduate
married,agronomy,present,Diploma,133.1,south south,others,BSC,130.0,yes,female,no,30,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,129.0,south west,others,others,137.8,yes,female,yes,20,2,16.13142857142857,0,15.52222222222222,graduate
unmarried,management,present,Diploma,140.0,south west,BSC,others,136.5,yes,female,yes,18,0,14.838571428571427,0,14.8,graduate
married,design,absent,Diploma,133.1,south west,others,others,138.7,yes,female,no,31,0,10.333333333333334,0,12.0,droupout
unmarried,education,present,Diploma,134.0,south west,BSC,SSCE,124.9,yes,female,no,19,0,12.0,0,11.25,droupout
married,journalism,absent,Diploma,133.1,south west,others,others,140.0,yes,female,yes,43,0,0.0,0,0.0,droupout
unmarried,education,present,Diploma,132.0,south west,others,others,122.6,yes,female,yes,20,0,13.166666666666666,0,14.0,graduate
unmarried,management,present,Diploma,131.0,south west,SSCE,SSCE,129.5,yes,female,yes,19,0,13.9475,0,13.9475,graduate
unmarried,agronomy,present,Diploma,133.1,south west,SSCE,SSCE,155.0,yes,female,no,22,0,11.333333333333334,0,0.0,droupout
unmarried,journalism,absent,Diploma,133.1,south west,SSCE,SSCE,100.0,yes,female,no,26,2,12.75,2,12.285714285714286,graduate
unmarried,social service,present,Diploma,160.0,south west,BSC,BSC,137.6,yes,female,yes,19,0,12.6,0,11.25,graduate
unmarried,management,present,Diploma,120.0,south west,BSC,SSCE,120.0,yes,female,no,29,0,12.25,0,12.25,droupout
unmarried,philosophy,present,Diploma,114.0,south east,SSCE,BSC,114.0,yes,female,no,20,0,0.0,0,11.666666666666666,graduate
married,design,absent,Diploma,140.0,south west,others,others,139.0,yes,female,yes,38,0,11.0,0,11.4,graduate
unmarried,law,present,Diploma,100.0,south west,others,others,110.0,yes,female,no,41,8,11.833333333333334,3,12.7,graduate
unmarried,management,present,Diploma,139.0,south west,BSC,others,128.5,yes,female,no,19,0,13.066666666666668,0,13.066666666666668,droupout
unmarried,nursing,present,Diploma,136.0,south west,SSCE,others,132.2,yes,female,no,19,0,13.833333333333334,0,13.875,graduate
married,management,present,Diploma,130.0,south west,SSCE,BSC,130.0,yes,female,no,43,0,13.833333333333334,0,0.0,droupout
unmarried,biology,present,Diploma,145.0,south west,others,others,129.3,yes,female,no,19,0,11.8,0,13.2,graduate
unmarried,chemistry,present,Diploma,133.1,south west,BSC,others,128.2,yes,male,yes,19,6,13.333333333333334,4,12.818181818181818,graduate
unmarried,management,present,Diploma,146.0,south west,SSCE,BSC,130.3,yes,male,no,18,0,13.74625,0,13.74625,graduate
unmarried,chemistry,present,Diploma,159.0,south west,SSCE,SSCE,162.5,yes,male,no,19,0,0.0,0,0.0,droupout
married,journalism,absent,HND,133.1,south west,PHD,PHD,130.0,yes,male,no,38,0,0.0,0,0.0,droupout
married,biology,present,Diploma,110.0,south west,BSC,BSC,110.0,yes,male,no,37,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,120.0,south west,SSCE,BSC,142.3,yes,female,yes,26,0,13.333333333333334,0,14.5,graduate
unmarried,information technology,present,Diploma,130.0,south west,others,others,122.0,yes,female,yes,21,0,10.0,0,11.4,graduate
unmarried,economics,present,Diploma,158.0,south west,SSCE,BSC,153.6,yes,female,yes,18,0,15.666666666666666,0,15.285714285714286,graduate
unmarried,business,present,Diploma,122.0,south west,SSCE,BSC,112.9,yes,female,no,18,0,11.857142857142858,0,11.857142857142858,graduate
unmarried,economics,present,Diploma,140.0,south west,SSCE,SSCE,124.1,yes,female,no,18,0,14.5,0,13.6,graduate
unmarried,information technology,present,Diploma,136.0,south west,others,SSCE,129.7,yes,female,no,19,0,12.166666666666666,0,13.714285714285714,graduate
unmarried,accounting,present,Diploma,111.0,south west,BSC,BSC,110.0,yes,female,no,18,0,12.6,0,12.0,graduate
unmarried,management,present,Diploma,145.0,south west,SSCE,others,136.3,yes,female,no,18,0,12.285714285714286,0,12.285714285714286,graduate
unmarried,information technology,present,Diploma,133.1,south west,others,others,146.0,yes,female,yes,19,0,12.666666666666666,0,13.0,graduate
unmarried,management,present,Diploma,140.0,south west,BSC,others,129.9,yes,female,no,19,0,0.0,0,0.0,droupout
unmarried,education,present,Diploma,140.0,south west,BSC,SSCE,140.9,yes,female,yes,18,0,12.857142857142858,0,13.0,graduate
married,management,present,Diploma,156.0,south west,SSCE,SSCE,135.5,yes,female,no,18,0,13.9,0,13.9,graduate
unmarried,management,present,Diploma,132.0,south west,others,others,122.0,yes,female,yes,20,0,13.817142857142857,0,13.817142857142857,graduate
unmarried,philosophy,present,OND,140.0,south west,SSCE,BSC,140.0,yes,female,yes,22,1,13.314285714285717,2,12.875,graduate
unmarried,biology,present,Diploma,164.0,south west,PHD,SSCE,163.0,yes,female,no,18,0,0.0,0,0.0,droupout
unmarried,education,present,Diploma,113.0,south west,others,BSC,107.4,yes,female,yes,19,0,12.166666666666666,0,12.166666666666666,graduate
unmarried,education,present,Diploma,122.0,south west,others,others,114.3,no,female,yes,20,0,11.25,0,11.333333333333334,droupout
unmarried,nursing,present,Diploma,150.0,south west,SSCE,SSCE,140.8,yes,female,no,19,1,12.4,0,12.75,graduate
unmarried,accounting,present,Diploma,135.0,south west,others,others,126.3,yes,female,yes,20,0,14.666666666666666,0,14.571428571428571,graduate
unmarried,economics,present,Diploma,133.1,south west,SSCE,BSC,110.0,yes,female,no,28,0,12.0,0,12.0,droupout
unmarried,economics,present,Diploma,122.0,south west,SSCE,SSCE,126.2,yes,female,no,19,0,14.0,0,12.666666666666666,graduate
unmarried,law,present,OND,140.0,south west,BSC,SSCE,140.0,yes,female,no,22,0,12.571428571428571,0,13.666666666666666,graduate
unmarried,economics,present,Diploma,138.0,south west,SSCE,SSCE,123.0,yes,female,no,19,1,15.538461538461538,0,12.625,graduate
unmarried,accounting,present,Diploma,130.0,south west,BSC,BSC,157.0,no,female,no,18,0,0.0,0,0.0,droupout
unmarried,biology,present,Diploma,157.0,south west,SSCE,others,149.7,yes,female,no,18,0,15.0,0,14.833333333333334,graduate
unmarried,biology,present,Diploma,140.0,south west,SSCE,SSCE,140.0,yes,female,no,22,0,12.25,0,13.285714285714286,graduate
unmarried,economics,present,OND,170.0,south west,SSCE,BSC,170.0,yes,female,no,20,7,15.692307692307692,4,15.555555555555555,graduate
unmarried,design,absent,Diploma,150.0,south west,SSCE,others,130.2,yes,female,yes,24,0,12.285714285714286,0,12.75,graduate
unmarried,chemistry,present,Diploma,146.0,south west,SSCE,others,135.5,yes,female,no,22,12,11.833333333333334,10,11.25,graduate
unmarried,journalism,absent,Diploma,120.0,south west,others,BSC,118.3,yes,female,no,20,2,12.166666666666666,0,14.0,graduate
unmarried,philosophy,present,Diploma,118.0,south west,BSC,others,116.3,yes,female,yes,20,0,11.88888888888889,0,11.95625,graduate
married,journalism,absent,Diploma,120.0,south west,others,SSCE,120.0,no,female,no,35,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,154.0,south west,SSCE,SSCE,154.7,yes,female,yes,18,0,11.8,0,12.6,graduate
unmarried,information technology,present,Diploma,139.0,south west,SSCE,SSCE,132.7,yes,female,no,19,0,11.166666666666666,0,11.666666666666666,graduate
unmarried,management,present,Diploma,136.0,south west,SSCE,SSCE,130.8,yes,female,no,18,0,14.05714285714286,0,14.6,graduate
unmarried,education,present,Diploma,130.0,south west,SSCE,others,122.7,yes,female,no,18,0,11.75,0,10.0,droupout
married,information technology,present,HND,133.1,south west,SSCE,SSCE,130.0,yes,female,no,31,0,13.166666666666666,0,13.0,graduate
unmarried,information technology,present,Diploma,133.0,south west,BSC,BSC,123.6,yes,female,yes,19,0,13.5,0,14.0,graduate
unmarried,management,present,Diploma,143.0,south west,others,others,116.5,yes,female,yes,20,0,12.625,0,13.0625,graduate
unmarried,economics,present,Diploma,117.0,south west,BSC,others,111.1,yes,female,no,21,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,145.0,south west,BSC,others,136.3,yes,female,yes,18,0,13.971428571428572,0,13.971428571428572,graduate
unmarried,nursing,present,Diploma,134.0,south west,PHD,SSCE,129.8,yes,female,no,18,0,11.0,0,0.0,droupout
married,design,absent,Diploma,170.0,south west,others,BSC,134.7,yes,female,no,33,0,12.8,0,15.333333333333334,graduate
unmarried,agronomy,present,Diploma,143.0,south west,others,others,131.8,yes,female,yes,18,0,13.571428571428571,0,12.8,graduate
unmarried,chemistry,present,Diploma,140.0,south west,others,others,126.8,no,female,yes,18,0,0.0,0,0.0,droupout
unmarried,economics,present,Diploma,131.0,south west,others,others,130.7,yes,female,no,21,0,11.5,0,11.0,graduate
unmarried,education,present,Diploma,115.0,south west,others,BSC,109.8,yes,female,no,19,0,11.25,0,12.0,graduate
unmarried,design,absent,Diploma,130.0,south west,SSCE,BSC,133.9,yes,female,no,28,0,13.714285714285714,0,13.142857142857142,graduate
married,social service,present,Diploma,130.0,south west,SSCE,BSC,109.9,no,female,no,29,0,0.0,0,0.0,droupout
unmarried,biology,present,OND,160.0,south west,SSCE,others,160.0,no,female,no,36,2,12.0,1,14.666666666666666,droupout
unmarried,journalism,absent,HND,133.1,south west,others,others,106.5,yes,female,yes,32,0,12.666666666666666,0,13.333333333333334,graduate
unmarried,management,present,Diploma,130.0,south west,others,others,120.0,yes,female,yes,25,0,13.29,0,13.29,graduate
married,design,absent,Diploma,140.0,south west,others,others,107.8,yes,female,no,33,8,10.375,7,10.444444444444445,graduate
married,journalism,absent,Diploma,133.1,south west,PHD,PHD,100.0,no,female,no,34,3,12.0,2,13.0,droupout
married,journalism,absent,Diploma,150.0,south west,PHD,PHD,112.5,yes,female,no,33,0,11.4,1,11.166666666666666,graduate
unmarried,design,absent,Diploma,140.0,south west,others,others,135.5,no,female,no,29,0,13.25,0,12.6,droupout
unmarried,management,present,Diploma,145.0,south west,SSCE,SSCE,145.0,yes,female,no,18,0,13.861666666666666,0,0.0,droupout
unmarried,accounting,present,Diploma,126.0,south west,others,others,119.0,yes,female,yes,18,0,12.166666666666666,0,12.142857142857142,graduate
married,information technology,present,Diploma,130.0,south west,others,BSC,130.0,yes,female,no,38,0,13.75,0,14.5,graduate
unmarried,management,present,Diploma,135.0,south west,others,others,126.3,yes,female,yes,19,0,15.433333333333332,0,15.433333333333332,graduate
married,journalism,absent,HND,133.1,south west,others,others,113.5,yes,female,yes,39,0,13.833333333333334,0,15.5,graduate
